COD_setor;sexo;faixa_etaria;tipo_domicilio;id_domicilio
160050105000021;F;7;permanente;1237.0
160050105000021;F;2a;permanente;1039.0
160050105000021;M;1a;permanente;1222.0
160050105000021;M;2a;permanente;1235.0
160050105000021;M;1a;permanente;1002.0
160050105000021;M;5;permanente;1053.0
160050105000021;F;1a;permanente;1099.0
160050105000021;F;3;permanente;1043.0
160050105000021;F;4;permanente;1072.0
160050105000021;F;1b;permanente;1018.0
160050105000021;M;0b;permanente;1205.0
160050105000021;M;0b;permanente;1202.0
160050105000021;M;4;permanente;1114.0
160050105000021;M;3;permanente;1015.0
160050105000021;F;2a;permanente;1202.0
160050105000021;M;6;permanente;1108.0
160050105000021;F;4;permanente;936.0
160050105000021;M;2b;permanente;954.0
160050105000021;F;1b;permanente;1271.0
160050105000021;F;0a;permanente;1182.0
160050105000021;M;1a;permanente;1086.0
160050105000021;F;5;permanente;1273.0
160050105000021;F;3;permanente;1040.0
160050105000021;F;1a;permanente;1105.0
160050105000021;M;1a;permanente;1171.0
160050105000021;M;2b;permanente;1254.0
160050105000021;M;5;permanente;1073.0
160050105000021;M;0a;permanente;1076.0
160050105000021;M;5;permanente;1147.0
160050105000021;M;7;permanente;1095.0
160050105000021;M;7;permanente;1098.0
160050105000021;F;3;permanente;1213.0
160050105000021;F;2a;permanente;1215.0
160050105000021;M;3;permanente;1234.0
160050105000021;F;1a;permanente;1185.0
160050105000021;F;5;permanente;1182.0
160050105000021;M;0b;permanente;1181.0
160050105000021;M;4;permanente;1140.0
160050105000021;M;5;permanente;933.0
160050105000021;F;0b;permanente;976.0
160050105000021;F;3;permanente;1117.0
160050105000021;M;2b;permanente;981.0
160050105000021;F;2a;permanente;1006.0
160050105000021;M;5;permanente;1025.0
160050105000021;M;3;permanente;1206.0
160050105000021;M;2b;permanente;984.0
160050105000021;F;5;permanente;1101.0
160050105000021;F;0b;permanente;1208.0
160050105000021;M;0b;permanente;1004.0
160050105000021;M;2b;permanente;1153.0
160050105000021;F;2b;permanente;946.0
160050105000021;F;3;permanente;1070.0
160050105000021;F;2b;permanente;1036.0
160050105000021;M;4;permanente;998.0
160050105000021;M;4;permanente;1241.0
160050105000021;F;1a;permanente;1162.0
160050105000021;M;1b;permanente;1170.0
160050105000021;F;3;permanente;1181.0
160050105000021;M;0b;permanente;1073.0
160050105000021;F;3;permanente;1055.0
160050105000021;F;7;permanente;1001.0
160050105000021;F;2a;permanente;961.0
160050105000021;F;5;permanente;952.0
160050105000021;M;0b;permanente;1088.0
160050105000021;M;0b;permanente;982.0
160050105000021;M;4;permanente;948.0
160050105000021;M;2b;permanente;1110.0
160050105000021;F;6;permanente;969.0
160050105000021;M;5;permanente;1007.0
160050105000021;M;1a;permanente;1184.0
160050105000021;M;6;permanente;1005.0
160050105000021;F;1b;permanente;1118.0
160050105000021;M;5;permanente;1032.0
160050105000021;F;0a;permanente;1215.0
160050105000021;F;0a;permanente;958.0
160050105000021;M;1b;permanente;1227.0
160050105000021;M;2a;permanente;1146.0
160050105000021;M;1b;permanente;1132.0
160050105000021;F;1b;permanente;1058.0
160050105000021;F;2a;permanente;1017.0
160050105000021;F;5;permanente;1129.0
160050105000021;F;5;permanente;963.0
160050105000021;M;3;permanente;932.0
160050105000021;F;3;permanente;1092.0
160050105000021;F;3;permanente;1012.0
160050105000021;F;3;permanente;1102.0
160050105000021;M;2b;permanente;1187.0
160050105000021;M;5;permanente;966.0
160050105000021;M;1a;permanente;1246.0
160050105000021;M;0a;permanente;1150.0
160050105000021;M;6;permanente;1211.0
160050105000021;F;6;permanente;1204.0
160050105000021;F;2b;permanente;1217.0
160050105000021;F;0b;permanente;948.0
160050105000021;F;0b;permanente;934.0
160050105000021;F;6;permanente;1014.0
160050105000021;M;4;permanente;1249.0
160050105000021;M;2b;permanente;1031.0
160050105000021;F;2b;permanente;1201.0
160050105000021;M;1a;permanente;1009.0
160050105000021;M;1b;permanente;1261.0
160050105000021;F;4;permanente;978.0
160050105000021;M;5;permanente;1280.0
160050105000021;M;0b;permanente;947.0
160050105000021;M;3;permanente;1154.0
160050105000021;F;0b;permanente;1214.0
160050105000021;F;0b;permanente;1142.0
160050105000021;M;1a;permanente;989.0
160050105000021;F;2b;permanente;1163.0
160050105000021;M;1a;permanente;1177.0
160050105000021;M;1b;permanente;959.0
160050105000021;F;0b;permanente;1228.0
160050105000021;M;1a;permanente;992.0
160050105000021;F;1a;permanente;1052.0
160050105000021;F;2b;permanente;1030.0
160050105000021;F;4;permanente;979.0
160050105000021;F;4;permanente;1037.0
160050105000021;M;7;permanente;950.0
160050105000021;M;1b;permanente;1071.0
160050105000021;M;0a;permanente;1275.0
160050105000021;M;0a;permanente;986.0
160050105000021;F;3;permanente;995.0
160050105000021;F;0b;permanente;1006.0
160050105000021;F;1b;permanente;968.0
160050105000021;F;4;permanente;1142.0
160050105000021;F;3;permanente;1143.0
160050105000021;M;2b;permanente;1068.0
160050105000021;M;5;permanente;993.0
160050105000021;F;4;permanente;1049.0
160050105000021;M;4;permanente;1064.0
160050105000021;M;2b;permanente;1094.0
160050105000021;F;0a;permanente;1088.0
160050105000021;M;1a;permanente;1166.0
160050105000021;M;0b;permanente;1014.0
160050105000021;F;3;permanente;1100.0
160050105000021;M;0b;permanente;1250.0
160050105000021;F;3;permanente;1041.0
160050105000021;F;3;permanente;1047.0
160050105000021;M;4;permanente;1120.0
160050105000021;F;1b;permanente;1056.0
160050105000021;F;4;permanente;1021.0
160050105000021;M;3;permanente;1265.0
160050105000021;F;3;permanente;941.0
160050105000021;M;3;permanente;1133.0
160050105000021;M;0a;permanente;1124.0
160050105000021;F;7;permanente;1131.0
160050105000021;M;1b;permanente;956.0
160050105000021;F;2a;permanente;1174.0
160050105000021;F;5;permanente;1159.0
160050105000021;F;0b;permanente;1250.0
160050105000021;F;1a;permanente;1044.0
160050105000021;M;2a;permanente;1079.0
160050105000021;F;2b;permanente;975.0
160050105000021;M;3;permanente;1088.0
160050105000021;F;1b;permanente;1127.0
160050105000021;M;0b;permanente;1041.0
160050105000021;F;3;permanente;1228.0
160050105000021;F;5;permanente;1191.0
160050105000021;F;3;permanente;1233.0
160050105000021;F;1b;permanente;1059.0
160050105000021;M;1a;permanente;1169.0
160050105000021;M;1a;permanente;1155.0
160050105000021;F;1b;permanente;1130.0
160050105000021;M;4;permanente;943.0
160050105000021;F;1b;permanente;1175.0
160050105000021;M;5;permanente;1248.0
160050105000021;M;0b;permanente;971.0
160050105000021;F;1b;permanente;980.0
160050105000021;M;4;permanente;1074.0
160050105000021;M;2a;permanente;1150.0
160050105000021;F;0b;permanente;1268.0
160050105000021;M;6;permanente;1258.0
160050105000021;M;7;permanente;1091.0
160050105000021;M;2b;permanente;1255.0
160050105000021;F;4;permanente;1270.0
160050105000021;M;4;permanente;949.0
160050105000021;F;1b;permanente;945.0
160050105000021;M;7;permanente;1196.0
160050105000021;M;5;permanente;1078.0
160050105000021;F;6;permanente;1180.0
160050105000021;M;2a;permanente;1192.0
160050105000021;M;2b;permanente;1093.0
160050105000021;M;0a;permanente;1082.0
160050105000021;M;4;permanente;962.0
160050105000021;M;1b;permanente;953.0
160050105000021;F;1a;permanente;1157.0
160050105000021;M;0a;permanente;1230.0
160050105000021;M;7;permanente;1027.0
160050105000021;M;4;permanente;1247.0
160050105000021;F;4;permanente;1083.0
160050105000021;M;2b;permanente;1038.0
160050105000021;F;3;permanente;1010.0
160050105000021;F;2a;permanente;1195.0
160050105000021;F;4;permanente;1000.0
160050105000021;F;7;permanente;1109.0
160050105000021;M;0b;permanente;979.0
160050105000021;M;1a;permanente;955.0
160050105000021;M;5;permanente;1178.0
160050105000021;F;1b;permanente;1057.0
160050105000021;M;3;permanente;1193.0
160050105000021;F;2b;permanente;1062.0
160050105000021;M;1b;permanente;994.0
160050105000021;M;3;permanente;1272.0
160050105000021;F;1a;permanente;1116.0
160050105000021;M;5;permanente;1263.0
160050105000021;F;1a;permanente;1266.0
160050105000021;F;5;permanente;1197.0
160050105000021;M;0b;permanente;1269.0
160050105000021;M;6;permanente;988.0
160050105000021;F;2b;permanente;1198.0
160050105000021;M;2a;permanente;1226.0
160050105000021;F;0a;permanente;1028.0
160050105000021;M;0a;permanente;1004.0
160050105000021;F;3;permanente;1164.0
160050105000021;M;4;permanente;1172.0
160050105000021;M;4;permanente;935.0
160050105000021;F;4;permanente;1112.0
160050105000021;M;0a;permanente;970.0
160050105000021;F;2a;permanente;1119.0
160050105000021;F;3;permanente;985.0
160050105000021;F;0a;permanente;1259.0
160050105000021;M;1a;permanente;1220.0
160050105000021;F;2a;permanente;1023.0
160050105000021;M;0a;permanente;992.0
160050105000021;F;2b;permanente;1051.0
160050105000021;F;2a;permanente;1257.0
160050105000021;M;5;permanente;1054.0
160050105000021;F;3;permanente;1238.0
160050105000021;F;0b;permanente;1278.0
160050105000021;F;5;permanente;1075.0
160050105000021;F;1b;permanente;1104.0
160050105000021;F;2b;permanente;1089.0
160050105000021;M;6;permanente;951.0
160050105000021;F;3;permanente;1274.0
160050105000021;F;4;permanente;1080.0
160050105000021;M;5;permanente;1232.0
160050105000021;M;1a;permanente;1145.0
160050105000021;F;3;permanente;934.0
160050105000021;M;0a;permanente;1115.0
160050105000021;M;6;permanente;1229.0
160050105000021;M;2b;permanente;1207.0
160050105000021;M;3;permanente;1199.0
160050105000021;M;1a;permanente;1113.0
160050105000021;F;1b;permanente;1020.0
160050105000021;M;0b;permanente;1069.0
160050105000021;F;4;permanente;1250.0
160050105000021;F;5;permanente;1225.0
160050105000021;M;3;permanente;1136.0
160050105000021;M;4;permanente;1122.0
160050105000021;F;2a;permanente;1230.0
160050105000021;M;4;permanente;1259.0
160050105000021;M;3;permanente;1161.0
160050105000021;F;2a;permanente;1139.0
160050105000021;M;4;permanente;1135.0
160050105000021;F;0b;permanente;1100.0
160050105000021;M;0a;permanente;1164.0
160050105000021;F;0a;permanente;1149.0
160050105000021;M;2a;permanente;1003.0
160050105000021;F;3;permanente;1076.0
160050105000021;M;1a;permanente;1107.0
160050105000021;M;0a;permanente;1238.0
160050105000021;M;1a;permanente;1189.0
160050105000021;M;1a;permanente;1103.0
160050105000021;M;4;permanente;1087.0
160050105000021;F;6;permanente;1268.0
160050105000021;F;0b;permanente;1170.0
160050105000021;M;4;permanente;944.0
160050105000021;M;3;permanente;1251.0
160050105000021;M;2a;permanente;1252.0
160050105000021;F;0a;permanente;937.0
160050105000021;F;5;permanente;1243.0
160050105000021;F;0a;permanente;1247.0
160050105000021;M;3;permanente;965.0
160050105000021;M;5;permanente;939.0
160050105000021;M;6;permanente;1216.0
160050105000021;F;1b;permanente;974.0
160050105000021;F;3;permanente;1209.0
160050105000021;M;3;permanente;1256.0
160050105000021;M;3;permanente;967.0
160050105000021;F;2b;permanente;1264.0
160050105000021;F;3;permanente;1165.0
160050105000021;F;4;permanente;1134.0
160050105000021;M;1b;permanente;972.0
160050105000021;M;1b;permanente;1060.0
160050105000021;M;0a;permanente;1177.0
160050105000021;F;3;permanente;1152.0
160050105000021;M;4;permanente;1050.0
160050105000021;M;2a;permanente;1124.0
160050105000021;F;2b;permanente;983.0
160050105000021;F;1b;permanente;1069.0
160050105000021;F;0b;permanente;1076.0
160050105000021;M;3;permanente;1125.0
160050105000021;F;0b;permanente;1127.0
160050105000021;M;1a;permanente;1279.0
160050105000021;M;1a;permanente;1221.0
160050105000021;M;3;permanente;1208.0
160050105000021;F;0b;permanente;988.0
160050105000021;F;5;permanente;1035.0
160050105000021;F;0b;permanente;1174.0
160050105000021;F;6;permanente;964.0
160050105000021;M;2b;permanente;1097.0
160050105000021;F;2b;permanente;1046.0
160050105000021;M;2a;permanente;1224.0
160050105000021;F;0b;permanente;1169.0
160050105000021;M;0b;permanente;1107.0
160050105000021;M;2b;permanente;1236.0
160050105000021;M;1b;permanente;1242.0
160050105000021;M;1a;permanente;987.0
160050105000021;F;0b;permanente;1021.0
160050105000021;F;3;permanente;1149.0
160050105000021;F;4;permanente;1024.0
160050105000021;F;2a;permanente;1179.0
160050105000021;M;0b;permanente;1255.0
160050105000021;M;5;permanente;1212.0
160050105000021;M;0a;permanente;1190.0
160050105000021;M;5;permanente;970.0
160050105000021;M;3;permanente;947.0
160050105000021;F;3;permanente;1278.0
160050105000021;F;0b;permanente;1174.0
160050105000021;M;4;permanente;1019.0
160050105000021;M;0a;permanente;1074.0
160050105000021;F;4;permanente;1096.0
160050105000021;M;7;permanente;1240.0
160050105000021;F;1a;permanente;1141.0
160050105000021;M;4;permanente;1029.0
160050105000021;M;1a;permanente;1034.0
160050105000021;M;6;permanente;1022.0
160050105000021;F;0a;permanente;1070.0
160050105000021;M;4;permanente;1082.0
160050105000021;F;3;permanente;1144.0
160050105000021;F;7;permanente;1042.0
160050105000021;M;0a;permanente;942.0
160050105000021;F;4;permanente;1048.0
160050105000021;M;2b;permanente;1218.0
160050105000021;M;0b;permanente;1135.0
160050105000021;M;2b;permanente;1106.0
160050105000021;M;2a;permanente;1066.0
160050105000021;F;4;permanente;1231.0
160050105000021;F;1b;permanente;1239.0
160050105000021;F;3;permanente;997.0
160050105000021;M;1b;permanente;1151.0
160050105000021;F;0a;permanente;1033.0
160050105000021;M;0a;permanente;1035.0
160050105000021;F;1a;permanente;1253.0
160050105000021;F;2b;permanente;1026.0
160050105000021;M;1b;permanente;977.0
160050105000021;F;4;permanente;999.0
160050105000021;F;2b;permanente;1210.0
160050105000021;F;1a;permanente;986.0
160050105000021;F;4;permanente;1168.0
160050105000021;M;5;permanente;1223.0
160050105000021;M;1a;permanente;1200.0
160050105000021;M;3;permanente;1158.0
160050105000021;M;2b;permanente;1004.0
160050105000021;M;0b;permanente;1003.0
160050105000021;M;6;permanente;1244.0
160050105000021;M;5;permanente;1214.0
160050105000021;F;2b;permanente;1081.0
160050105000021;F;3;permanente;1276.0
160050105000021;M;4;permanente;1008.0
160050105000021;F;0b;permanente;1046.0
160050105000021;M;4;permanente;1126.0
160050105000021;M;3;permanente;976.0
160050105000021;F;6;permanente;1137.0
160050105000021;M;1b;permanente;957.0
160050105000021;F;2a;permanente;996.0
160050105000021;F;3;permanente;1277.0
160050105000021;F;2b;permanente;973.0
160050105000021;F;5;permanente;991.0
160050105000021;M;5;permanente;1267.0
160050105000021;M;0b;permanente;966.0
160050105000021;M;7;permanente;1067.0
160050105000021;F;2b;permanente;1065.0
160050105000021;M;1a;permanente;958.0
160050105000021;F;1a;permanente;1090.0
160050105000021;M;1b;permanente;971.0
160050105000021;F;3;permanente;1173.0
160050105000021;F;0a;permanente;1276.0
160050105000021;M;4;permanente;1205.0
160050105000021;F;1b;permanente;1160.0
160050105000021;M;1b;permanente;1128.0
160050105000021;F;0a;permanente;1094.0
160050105000021;F;2b;permanente;1183.0
160050105000021;M;3;permanente;1156.0
160050105000021;M;6;permanente;1176.0
160050105000021;M;3;permanente;1186.0
160050105000021;M;0a;permanente;978.0
160050105000021;M;1b;permanente;1123.0
160050105000021;F;2b;permanente;990.0
160050105000021;F;1a;permanente;1077.0
160050105000021;M;6;permanente;1275.0
160050105000021;M;2a;permanente;938.0
160050105000021;F;4;permanente;1028.0
160050105000021;F;2b;permanente;1011.0
160050105000021;M;1a;permanente;1167.0
160050105000021;M;3;permanente;1121.0
160050105000021;F;5;permanente;1119.0
160050105000021;M;3;permanente;1184.0
160050105000021;M;4;permanente;1265.0
160050105000021;M;4;permanente;1204.0
160050105000021;F;0a;permanente;972.0
160050105000021;M;3;permanente;1177.0
160050105000021;F;3;permanente;1158.0
160050105000021;M;4;permanente;1212.0
160050105000021;F;6;permanente;1194.0
160050105000021;F;4;permanente;1062.0
160050105000021;M;1a;permanente;1003.0
160050105000021;M;2a;permanente;970.0
160050105000021;M;3;permanente;992.0
160050105000021;M;2b;permanente;1206.0
160050105000021;F;1b;permanente;1053.0
160050105000021;M;3;permanente;1053.0
160050105000021;F;1b;permanente;1022.0
160050105000021;M;6;permanente;1218.0
160050105000021;F;2a;permanente;1278.0
160050105000021;M;2b;permanente;1103.0
160050105000021;M;1b;permanente;1193.0
160050105000021;F;1a;permanente;1090.0
160050105000021;F;2a;permanente;1186.0
160050105000021;F;0a;permanente;980.0
160050105000021;M;0b;permanente;1004.0
160050105000021;M;2b;permanente;950.0
160050105000021;F;3;permanente;1202.0
160050105000021;M;1a;permanente;1108.0
160050105000021;M;0a;permanente;1027.0
160050105000021;M;3;permanente;932.0
160050105000021;M;1a;permanente;946.0
160050105000021;M;2b;permanente;1197.0
160050105000021;F;3;permanente;933.0
160050105000021;F;1b;permanente;1084.0
160050105000021;F;0a;permanente;991.0
160050105000021;M;2b;permanente;971.0
160050105000021;F;2b;permanente;1180.0
160050105000021;F;2a;permanente;1102.0
160050105000021;M;0b;permanente;1100.0
160050105000021;F;0a;permanente;1258.0
160050105000021;M;5;permanente;1101.0
160050105000021;M;0a;permanente;948.0
160050105000021;M;1a;permanente;937.0
160050105000021;M;0b;permanente;1105.0
160050105000021;M;2b;permanente;1230.0
160050105000021;M;0b;permanente;1032.0
160050105000021;F;5;permanente;955.0
160050105000021;M;3;permanente;1015.0
160050105000021;F;0a;permanente;1131.0
160050105000021;M;6;permanente;983.0
160050105000021;F;4;permanente;969.0
160050105000021;M;2a;permanente;1164.0
160050105000021;F;7;permanente;1181.0
160050105000021;M;2b;permanente;970.0
160050105000021;F;3;permanente;1191.0
160050105000021;F;2b;permanente;988.0
160050105000021;M;0b;permanente;1052.0
160050105000021;M;4;permanente;1192.0
160050105000021;M;5;permanente;1173.0
160050105000021;M;3;permanente;1164.0
160050105000021;M;6;permanente;1003.0
160050105000021;F;2b;permanente;1015.0
160050105000021;M;0a;permanente;972.0
160050105000021;M;1b;permanente;1119.0
160050105000021;F;4;permanente;1192.0
160050105000021;F;5;permanente;1169.0
160050105000021;M;2a;permanente;1131.0
160050105000021;M;4;permanente;1208.0
160050105000021;F;5;permanente;1088.0
160050105000021;F;0a;permanente;1032.0
160050105000021;M;2b;permanente;950.0
160050105000021;F;0a;permanente;1082.0
160050105000021;M;3;permanente;949.0
160050105000021;M;6;permanente;1123.0
160050105000021;F;0b;permanente;1088.0
160050105000021;F;2b;permanente;1148.0
160050105000021;F;3;permanente;1032.0
160050105000021;M;2a;permanente;1062.0
160050105000021;F;3;permanente;1169.0
160050105000021;M;2a;permanente;1094.0
160050105000021;F;2a;permanente;1026.0
160050105000021;F;1a;permanente;1119.0
160050105000021;M;1b;permanente;1181.0
160050105000021;M;1a;permanente;1258.0
160050105000021;F;1a;permanente;1133.0
160050105000021;M;0a;permanente;1180.0
160050105000021;F;2b;permanente;1236.0
160050105000021;F;5;permanente;1168.0
160050105000021;M;1a;permanente;1083.0
160050105000021;F;3;permanente;1014.0
160050105000021;F;3;permanente;1192.0
160050105000021;F;0a;permanente;1009.0
160050105000021;M;0a;permanente;985.0
160050105000021;F;0b;permanente;1225.0
160050105000021;M;3;permanente;1232.0
160050105000021;M;0b;permanente;1278.0
160050105000021;M;3;permanente;1003.0
160050105000021;F;5;permanente;1105.0
160050105000021;F;0a;permanente;1046.0
160050105000021;M;2b;permanente;1266.0
160050105000021;F;4;permanente;1040.0
160050105000021;F;1b;permanente;1087.0
160050105000021;F;1b;permanente;1004.0
160050105000021;M;3;permanente;1179.0
160050105000021;F;4;permanente;1055.0
160050105000021;M;1a;permanente;1037.0
160050105000021;M;5;permanente;1135.0
160050105000021;M;5;permanente;1228.0
160050105000021;F;5;permanente;1181.0
160050105000021;F;2a;permanente;1088.0
160050105000021;M;0a;permanente;1274.0
160050105000021;F;1b;permanente;998.0
160050105000021;F;5;permanente;1125.0
160050105000021;M;3;permanente;1193.0
160050105000021;F;2b;permanente;1077.0
160050105000021;F;2b;permanente;969.0
160050105000021;M;0b;permanente;1178.0
160050105000021;F;0a;permanente;1113.0
160050105000021;M;4;permanente;958.0
160050105000021;F;1a;permanente;957.0
160050105000021;F;1a;permanente;1077.0
160050105000021;F;2a;permanente;1074.0
160050105000021;F;6;permanente;1236.0
160050105000021;F;3;permanente;1225.0
160050105000021;F;4;permanente;949.0
160050105000021;F;2b;permanente;1254.0
160050105000021;F;0a;permanente;1199.0
160050105000021;M;1a;permanente;990.0
160050105000021;M;0a;permanente;1149.0
160050105000021;F;1a;permanente;1069.0
160050105000021;M;1a;permanente;1122.0
160050105000021;F;5;permanente;1260.0
160050105000021;M;6;permanente;1026.0
160050105000021;M;1a;permanente;1177.0
160050105000021;M;3;permanente;998.0
160050105000021;F;4;permanente;1085.0
160050105000021;M;0a;permanente;974.0
160050105000021;M;2b;permanente;1268.0
160050105000021;F;2b;permanente;1013.0
160050105000021;F;1a;permanente;1082.0
160050105000021;F;1b;permanente;1090.0
160050105000021;M;2a;permanente;949.0
160050105000021;M;7;permanente;988.0
160050105000021;M;1b;permanente;1169.0
160050105000021;M;2a;permanente;954.0
160050105000021;M;4;permanente;1060.0
160050105000021;F;0b;permanente;1175.0
160050105000021;F;2a;permanente;1242.0
160050105000021;F;3;permanente;1224.0
160050105000021;F;0a;permanente;1119.0
160050105000021;M;6;permanente;1227.0
160050105000021;F;2b;permanente;1193.0
160050105000021;F;2b;permanente;1209.0
160050105000021;F;4;permanente;1138.0
160050105000021;F;5;permanente;1274.0
160050105000021;M;1b;permanente;1197.0
160050105000021;F;4;permanente;1142.0
160050105000021;M;4;permanente;1046.0
160050105000021;F;0b;permanente;1082.0
160050105000021;F;3;permanente;964.0
160050105000021;F;1b;permanente;1218.0
160050105000021;F;0b;permanente;1235.0
160050105000021;F;2b;permanente;1014.0
160050105000021;M;4;permanente;1145.0
160050105000021;F;0b;permanente;1112.0
160050105000021;M;5;permanente;978.0
160050105000021;M;2b;permanente;1204.0
160050105000021;M;5;permanente;1059.0
160050105000021;M;4;permanente;1192.0
160050105000021;F;1a;permanente;1250.0
160050105000021;F;0a;permanente;1111.0
160050105000021;M;5;permanente;1247.0
160050105000021;M;0b;permanente;1130.0
160050105000021;M;2b;permanente;1183.0
160050105000021;M;3;permanente;1178.0
160050105000021;M;3;permanente;1243.0
160050105000021;M;2a;permanente;1028.0
160050105000021;F;0b;permanente;1012.0
160050105000021;M;1a;permanente;1069.0
160050105000021;M;7;permanente;1043.0
160050105000021;M;0b;permanente;1167.0
160050105000021;F;1a;permanente;1209.0
160050105000021;M;2a;permanente;1088.0
160050105000021;F;3;permanente;1202.0
160050105000021;F;5;permanente;1066.0
160050105000021;M;5;permanente;950.0
160050105000021;M;4;permanente;1178.0
160050105000021;M;2b;permanente;1032.0
160050105000021;M;1a;permanente;962.0
160050105000021;M;1b;permanente;964.0
160050105000021;M;4;permanente;1133.0
160050105000021;F;2b;permanente;995.0
160050105000021;M;6;permanente;1276.0
160050105000021;M;0b;permanente;1022.0
160050105000021;M;5;permanente;1227.0
160050105000021;F;3;permanente;1069.0
160050105000021;M;2b;permanente;1189.0
160050105000021;F;1a;permanente;985.0
160050105000021;F;2a;permanente;1199.0
160050105000021;M;0a;permanente;1189.0
160050105000021;F;2b;permanente;1125.0
160050105000021;F;3;permanente;1111.0
160050105000021;M;7;permanente;1047.0
160050105000021;M;6;permanente;1158.0
160050105000021;M;4;permanente;1075.0
160050105000021;M;1a;permanente;1048.0
160050105000021;M;1b;permanente;1159.0
160050105000021;F;5;permanente;1052.0
160050105000021;M;3;permanente;976.0
160050105000021;F;0b;permanente;1110.0
160050105000021;M;1a;permanente;1100.0
160050105000021;F;5;permanente;1170.0
160050105000021;F;4;permanente;963.0
160050105000021;F;1b;permanente;1172.0
160050105000021;F;3;permanente;1202.0
160050105000021;M;2b;permanente;1246.0
160050105000021;M;5;permanente;1003.0
160050105000021;M;0a;permanente;1110.0
160050105000021;M;2b;permanente;1190.0
160050105000021;F;0b;permanente;999.0
160050105000021;F;4;permanente;1126.0
160050105000021;F;2a;permanente;1227.0
160050105000021;M;1a;permanente;1196.0
160050105000021;M;3;permanente;1261.0
160050105000021;M;6;permanente;1228.0
160050105000021;F;5;permanente;1265.0
160050105000021;F;1a;permanente;1020.0
160050105000021;M;3;permanente;973.0
160050105000021;M;4;permanente;1142.0
160050105000021;F;2a;permanente;1051.0
160050105000021;F;4;permanente;1163.0
160050105000021;M;1b;permanente;1074.0
160050105000021;F;1a;permanente;1265.0
160050105000021;F;5;permanente;1123.0
160050105000021;M;3;permanente;1074.0
160050105000021;M;1a;permanente;1174.0
160050105000021;F;4;permanente;1252.0
160050105000021;F;2a;permanente;1140.0
160050105000021;F;4;permanente;977.0
160050105000021;M;3;permanente;1248.0
160050105000021;F;1a;permanente;964.0
160050105000021;M;5;permanente;939.0
160050105000021;M;0b;permanente;935.0
160050105000021;F;5;permanente;1095.0
160050105000021;M;2a;permanente;1144.0
160050105000021;M;4;permanente;996.0
160050105000021;F;2a;permanente;1039.0
160050105000021;M;0b;permanente;1092.0
160050105000021;M;2a;permanente;1066.0
160050105000021;M;0b;permanente;949.0
160050105000021;M;1b;permanente;968.0
160050105000021;M;1a;permanente;1162.0
160050105000021;M;6;permanente;1123.0
160050105000021;F;3;permanente;1145.0
160050105000021;M;2b;permanente;1026.0
160050105000021;F;1b;permanente;1232.0
160050105000021;M;0a;permanente;1058.0
160050105000021;M;3;permanente;1161.0
160050105000021;F;4;permanente;1109.0
160050105000021;F;3;permanente;1226.0
160050105000021;M;2a;permanente;1027.0
160050105000021;M;0b;permanente;934.0
160050105000021;M;0b;permanente;1209.0
160050105000021;F;2b;permanente;1027.0
160050105000021;F;1a;permanente;984.0
160050105000021;F;3;permanente;1029.0
160050105000021;F;2a;permanente;983.0
160050105000021;F;4;permanente;1110.0
160050105000021;M;0a;permanente;942.0
160050105000021;M;4;permanente;1020.0
160050105000021;F;0a;permanente;1254.0
160050105000021;M;6;permanente;1223.0
160050105000021;M;3;permanente;1145.0
160050105000021;F;2a;permanente;1025.0
160050105000021;M;5;permanente;1266.0
160050105000021;M;3;permanente;935.0
160050105000021;F;0a;permanente;1069.0
160050105000021;F;0b;permanente;1046.0
160050105000021;F;3;permanente;1178.0
160050105000021;M;0a;permanente;1062.0
160050105000021;M;0b;permanente;1048.0
160050105000021;M;3;permanente;1089.0
160050105000021;F;6;permanente;1238.0
160050105000021;M;2b;permanente;1068.0
160050105000021;M;5;permanente;1202.0
160050105000021;M;2a;permanente;1263.0
160050105000021;M;5;permanente;1199.0
160050105000021;M;1b;permanente;1275.0
160050105000021;F;2b;permanente;991.0
160050105000021;M;4;permanente;1196.0
160050105000021;F;0b;permanente;1074.0
160050105000021;M;5;permanente;1003.0
160050105000021;M;0a;permanente;1133.0
160050105000021;M;3;permanente;1168.0
160050105000021;F;1a;permanente;1220.0
160050105000021;M;2a;permanente;1166.0
160050105000021;F;0a;permanente;964.0
160050105000021;M;0b;permanente;1051.0
160050105000021;M;0a;permanente;1062.0
160050105000021;F;1a;permanente;1231.0
160050105000021;F;1a;permanente;1113.0
160050105000021;M;1b;permanente;1193.0
160050105000021;F;1b;permanente;1279.0
160050105000021;M;6;permanente;988.0
160050105000021;M;2b;permanente;952.0
160050105000021;F;1a;permanente;1138.0
160050105000021;F;4;permanente;963.0
160050105000021;F;0a;permanente;1055.0
160050105000021;M;1a;permanente;1187.0
160050105000021;F;2a;permanente;1152.0
160050105000021;F;3;permanente;1112.0
160050105000021;M;0a;permanente;1148.0
160050105000021;F;6;permanente;1059.0
160050105000021;M;6;permanente;1265.0
160050105000021;F;1b;permanente;1167.0
160050105000021;M;4;permanente;1266.0
160050105000021;F;4;permanente;1127.0
160050105000021;F;3;permanente;939.0
160050105000021;M;0a;permanente;1048.0
160050105000021;M;0b;permanente;1003.0
160050105000021;M;0b;permanente;1094.0
160050105000021;M;3;permanente;1061.0
160050105000021;F;2b;permanente;997.0
160050105000021;F;3;permanente;987.0
160050105000021;F;1b;permanente;1174.0
